application_id,Interview taken on (date) ,Interview taken on (time),Status,Gender,Department,Post Name,Offered Salary,Salary Range,
897584,23-05-2014,16:54:15,Rejected,Female,Operations Department,c5,66892,40001 - 80000,
897733,10-07-2014,09:35:19,Hired,Male,Service Department,c9,27117,20001 - 40000,
897760,18-06-2014,08:19:17,Rejected,Male,Service Department,b9,43777,40001 - 80000,
897881,20-08-2014,18:46:55,Rejected,Female,Service Department,c9,91371,80001 - 100000,
897963,06-08-2014,15:43:16,Hired,Female,Marketing Department,c5,4036,0 - 20000,
897981,13-06-2014,07:08:45,Hired,Female,Sales Department,i7,13899,0 - 20000,
898081,08-05-2014,15:27:26,Hired,Female,Operations Department,i7,30580,20001 - 40000,
898121,28-05-2014,10:41:25,Hired,Male,Sales Department,i7,48959,40001 - 80000,
898336,19-08-2014,17:42:49,Rejected,Male,Operations Department,c9,30993,20001 - 40000,
898509,11-05-2014,18:02:31,Hired,Male,Service Department,c5,66946,40001 - 80000,
898531,06-08-2014,18:39:23,Rejected,Female,Service Department,c9,56077,40001 - 80000,
898625,26-06-2014,12:24:12,Hired,Female,Operations Department,c9,66607,40001 - 80000,
898678,27-05-2014,09:21:29,Hired,Other's,Service Department,c5,48445,40001 - 80000,
898973,01-05-2014,09:34:46,Hired,Female,Finance Department,c9,48485,40001 - 80000,
899082,25-05-2014,18:25:11,Hired,Male,Operations Department,i5,14421,0 - 20000,
899148,06-05-2014,08:03:21,Hired,Male,Service Department,c8,92429,80001 - 100000,
899150,14-05-2014,15:11:13,Hired,Female,Service Department,i5,76769,40001 - 80000,
899341,10-06-2014,10:55:53,Rejected,Male,Operations Department,i7,77767,40001 - 80000,
899385,25-06-2014,12:40:06,Hired,Male,Purchase Department,c5,65576,40001 - 80000,
899762,23-06-2014,11:42:03,Hired,Female,Finance Department,i7,39146,20001 - 40000,
899825,13-05-2014,14:13:04,Hired,Male,Production Department,c5,43758,40001 - 80000,
899898,03-06-2014,18:44:14,Rejected,Male,Marketing Department,i5,6268,0 - 20000,
899997,16-05-2014,17:41:58,Hired,Male,Service Department,c9,58723,40001 - 80000,
900316,15-08-2014,05:42:08,Rejected,Male,Service Department,c9,6473,0 - 20000,
900760,29-05-2014,19:21:22,Rejected,Male,Operations Department,c9,74970,40001 - 80000,
900879,10-07-2014,18:36:33,Hired,Male,Purchase Department,i7,25716,20001 - 40000,
900976,25-08-2014,14:19:16,Rejected,Male,Operations Department,b9,42281,40001 - 80000,
900985,16-06-2014,14:34:11,Hired,Female,Operations Department,c9,12081,0 - 20000,
901083,11-07-2014,17:56:07,Hired,Male,Operations Department,i6,41531,40001 - 80000,
901127,04-07-2014,09:34:31,Hired,Female,General Management,c5,79450,40001 - 80000,
901147,20-08-2014,09:32:53,Hired,Female,Operations Department,i6,18067,0 - 20000,
901345,13-05-2014,19:37:16,Rejected,Male,Purchase Department,c9,56592,40001 - 80000,
901673,08-07-2014,20:16:51,Hired,Male,Service Department,c5,89905,80001 - 100000,
901790,25-08-2014,09:31:55,Hired,Male,Service Department,c9,53920,40001 - 80000,
901867,10-07-2014,08:26:46,Rejected,Female,Service Department,c5,57566,40001 - 80000,
902013,02-07-2014,09:32:45,Hired,Male,Operations Department,c9,13558,0 - 20000,
902094,13-05-2014,09:31:53,Hired,Male,Operations Department,c9,21338,20001 - 40000,
902523,17-07-2014,03:52:11,Rejected,Male,Service Department,c5,78567,40001 - 80000,
902584,08-08-2014,09:33:56,Hired,Female,Operations Department,c5,41524,40001 - 80000,
902601,30-07-2014,17:59:02,Hired,Male,Operations Department,c9,82051,80001 - 100000,
902725,31-07-2014,09:33:57,Rejected,Male,Service Department,b9,23507,20001 - 40000,
902753,16-06-2014,17:25:07,Hired,Male,Operations Department,c9,41350,40001 - 80000,
902869,14-06-2014,09:30:50,Hired,Male,Marketing Department,i1,87397,80001 - 100000,
903000,11-08-2014,09:32:10,Hired,Female,Operations Department,i7,61412,40001 - 80000,
903072,28-08-2014,10:48:24,Rejected,Male,Operations Department,b9,75135,40001 - 80000,
903125,21-08-2014,16:33:48,Hired,Female,Operations Department,i6,36116,20001 - 40000,
903132,22-06-2014,12:04:20,Hired,Other's,Operations Department,c9,87749,80001 - 100000,
903278,04-07-2014,08:47:49,Rejected,Female,Service Department,i5,77813,40001 - 80000,
903288,21-07-2014,17:55:57,Rejected,Male,Production Department,b9,7028,0 - 20000,
903299,17-07-2014,09:04:21,Rejected,Female,Service Department,c5,59536,40001 - 80000,
903621,11-08-2014,09:36:02,Hired,Female,Finance Department,i5,67781,40001 - 80000,
903767,28-07-2014,12:40:28,Hired,Male,Operations Department,c9,53338,40001 - 80000,
903769,07-07-2014,07:31:31,Hired,Female,Operations Department,c9,25900,20001 - 40000,
903998,18-08-2014,09:38:38,Hired,Female,Operations Department,c9,89861,80001 - 100000,
904324,14-07-2014,09:34:18,Hired,Female,Operations Department,c5,80787,80001 - 100000,
904605,14-07-2014,04:05:49,Rejected,Male,Operations Department,c9,25711,20001 - 40000,
904609,25-06-2014,11:57:30,Rejected,Male,Service Department,c8,7154,0 - 20000,
904792,21-08-2014,16:37:07,Hired,Male,Operations Department,i6,6376,0 - 20000,
904958,15-06-2014,13:08:48,Hired,Female,Service Department,i5,93323,80001 - 100000,
905126,11-07-2014,12:25:24,Rejected,Male,Service Department,i6,30878,20001 - 40000,
905274,06-06-2014,17:45:05,Hired,Female,Operations Department,c10,42100,40001 - 80000,
905452,27-05-2014,14:17:55,Hired,Female,Operations Department,i4,55812,40001 - 80000,
905795,03-05-2014,17:05:18,Rejected,Female,Service Department,c9,52654,40001 - 80000,
906051,27-06-2014,09:32:04,Hired,Male,Operations Department,c10,35611,20001 - 40000,
906233,06-06-2014,18:38:02,Rejected,Female,Operations Department,i7,91565,80001 - 100000,
906610,07-08-2014,17:21:05,Hired,Female,Operations Department,c9,10982,0 - 20000,
906695,25-07-2014,17:13:39,Hired,Male,Production Department,i1,99331,80001 - 100000,
906700,30-05-2014,18:46:50,Rejected,Male,Operations Department,b9,55465,40001 - 80000,
907042,31-07-2014,08:18:07,Rejected,Male,Service Department,i6,79716,40001 - 80000,
907089,19-05-2014,09:31:39,Hired,Male,Service Department,i6,57695,40001 - 80000,
907113,10-06-2014,14:23:38,Hired,Female,Operations Department,i1,37431,20001 - 40000,
907193,01-08-2014,08:53:17,Hired,Male,Service Department,c5,14362,0 - 20000,
907345,19-05-2014,18:00:10,Rejected,Male,Operations Department,i5,40750,40001 - 80000,
907437,19-05-2014,09:33:13,Hired,Male,Service Department,b9,62968,40001 - 80000,
907518,06-05-2014,08:08:32,Hired,Female,Service Department,c5,22075,20001 - 40000,
908028,03-05-2014,15:51:23,Hired,Male,Operations Department,i7,85004,80001 - 100000,
908115,29-08-2014,10:57:51,Hired,Male,Operations Department,c5,92937,80001 - 100000,
908214,02-07-2014,11:31:38,Rejected,Female,Service Department,i6,77329,40001 - 80000,
908229,09-06-2014,13:33:07,Hired,Female,Operations Department,i6,51930,40001 - 80000,
908354,09-07-2014,10:11:03,Rejected,Male,Sales Department,c5,41179,40001 - 80000,
908363,23-08-2014,08:58:19,Rejected,Female,Operations Department,i6,55369,40001 - 80000,
908405,29-05-2014,14:41:35,Hired,Male,Operations Department,c5,10267,0 - 20000,
908434,24-06-2014,09:35:24,Rejected,Female,Operations Department,c5,79107,40001 - 80000,
908749,17-07-2014,13:37:20,Rejected,Male,Sales Department,c5,60926,40001 - 80000,
908937,08-07-2014,09:35:09,Hired,Female,Sales Department,c5,21461,20001 - 40000,
909449,07-08-2014,10:04:49,Hired,Female,Human Resource Department,c5,36150,20001 - 40000,
909583,05-06-2014,08:38:48,Hired,Female,Operations Department,c9,15721,0 - 20000,
909614,26-06-2014,10:21:09,Rejected,Male,Sales Department,i5,78196,40001 - 80000,
909684,30-05-2014,18:52:30,Hired,Female,Operations Department,i7,13302,0 - 20000,
909743,04-07-2014,14:54:02,Rejected,Male,Sales Department,c9,2207,0 - 20000,
910029,07-08-2014,17:22:30,Hired,Female,Operations Department,c9,26150,20001 - 40000,
910075,01-08-2014,16:29:09,Hired,Male,Operations Department,i6,89749,80001 - 100000,
910136,31-07-2014,03:05:09,Hired,Male,Human Resource Department,c5,23537,20001 - 40000,
910150,27-06-2014,13:51:45,Rejected,Male,Operations Department,c5,51779,40001 - 80000,
910154,12-08-2014,13:52:37,Hired,Male,Operations Department,c5,60943,40001 - 80000,
910160,19-05-2014,09:34:09,Rejected,Other's,Operations Department,b9,68777,40001 - 80000,
910415,01-05-2014,09:35:25,Hired,Male,Operations Department,i6,41757,40001 - 80000,
910501,26-05-2014,15:08:16,Rejected,Male,Production Department,i5,13490,0 - 20000,
910522,05-06-2014,12:31:23,Rejected,Male,Purchase Department,i7,85940,80001 - 100000,
910749,22-05-2014,16:57:44,Hired,Male,Human Resource Department,i5,76523,40001 - 80000,
911449,30-07-2014,09:27:51,Hired,Male,Operations Department,c5,62566,40001 - 80000,
911477,10-08-2014,19:37:34,Hired,Male,Production Department,i6,35418,20001 - 40000,
911802,29-07-2014,02:58:28,Hired,Male,Production Department,i6,68448,40001 - 80000,
911832,23-05-2014,09:33:35,Hired,Female,Operations Department,c5,89482,80001 - 100000,
911871,25-06-2014,14:13:50,Rejected,Male,Operations Department,i7,87691,80001 - 100000,
911963,31-05-2014,08:07:22,Hired,Female,Production Department,i5,16716,0 - 20000,
912261,15-05-2014,13:48:40,Rejected,Male,Sales Department,i5,59625,40001 - 80000,
912359,01-08-2014,17:57:50,Rejected,Female,Operations Department,c5,47690,40001 - 80000,
913059,29-07-2014,19:28:55,Hired,Male,Operations Department,c5,95743,80001 - 100000,
913104,29-05-2014,19:57:55,Hired,Male,Sales Department,c9,56913,40001 - 80000,
913308,28-05-2014,04:56:27,Rejected,Male,Production Department,i6,65249,40001 - 80000,
913324,13-06-2014,18:25:57,Rejected,Male,Operations Department,c5,41431,40001 - 80000,
913328,07-08-2014,17:24:27,Hired,Male,Operations Department,c9,95834,80001 - 100000,
913942,13-08-2014,12:10:21,Hired,Male,Sales Department,c8,91251,80001 - 100000,
913989,10-07-2014,09:25:58,Hired,Female,Operations Department,i1,73940,40001 - 80000,
914120,08-08-2014,14:48:29,Rejected,Male,Service Department,i5,4672,0 - 20000,
914171,16-07-2014,09:32:11,Rejected,Male,Production Department,c8,17845,0 - 20000,
914251,21-08-2014,09:33:27,Hired,Female,Operations Department,c5,76503,40001 - 80000,
914348,12-05-2014,19:13:51,Hired,Male,Production Department,b9,50920,40001 - 80000,
914589,30-08-2014,18:27:53,Rejected,Male,Service Department,i5,60435,40001 - 80000,
914596,17-08-2014,10:32:42,Hired,Female,Service Department,i6,74384,40001 - 80000,
914951,19-06-2014,09:33:23,Hired,Female,Service Department,c5,13487,0 - 20000,
915022,28-05-2014,11:03:13,Hired,Male,Operations Department,c9,22128,20001 - 40000,
915258,16-08-2014,09:42:03,Hired,Female,Operations Department,c5,52191,40001 - 80000,
915263,03-06-2014,09:32:44,Hired,Other's,Service Department,c9,32107,20001 - 40000,
915321,14-07-2014,20:03:22,Rejected,Female,Operations Department,c9,15652,0 - 20000,
915359,11-07-2014,12:09:21,Rejected,Male,Service Department,c5,28807,20001 - 40000,
915403,17-06-2014,16:30:55,Rejected,Female,Operations Department,i1,60789,40001 - 80000,
915524,22-07-2014,09:31:27,Hired,Male,Service Department,b9,11293,0 - 20000,
915603,10-06-2014,17:48:18,Rejected,Male,Operations Department,b9,44588,40001 - 80000,
916063,28-07-2014,08:16:24,Hired,Male,Operations Department,c5,10302,0 - 20000,
916106,01-05-2014,18:44:15,Rejected,Female,Finance Department,c5,83932,80001 - 100000,
916219,06-08-2014,07:44:20,Hired,Female,Finance Department,i1,31724,20001 - 40000,
916251,29-08-2014,09:17:09,Hired,Male,Sales Department,i5,13851,0 - 20000,
916272,27-08-2014,10:32:51,Rejected,Male,Operations Department,i6,39210,20001 - 40000,
916320,02-05-2014,09:31:35,Hired,Male,Operations Department,i7,4922,0 - 20000,
916438,16-05-2014,07:35:20,Hired,Male,Operations Department,i7,47531,40001 - 80000,
916734,07-07-2014,14:07:50,Hired,Other's,Operations Department,b9,76814,40001 - 80000,
916742,29-08-2014,18:07:34,Hired,Other's,Purchase Department,i7,6281,0 - 20000,
916816,04-07-2014,17:42:27,Hired,Male,Service Department,i6,45675,40001 - 80000,
917163,19-08-2014,09:36:44,Hired,Male,Human Resource Department,i7,92283,80001 - 100000,
917757,09-06-2014,09:32:25,Rejected,Female,Finance Department,c5,80654,80001 - 100000,
917822,13-05-2014,14:52:25,Hired,Female,General Management,c5,95521,80001 - 100000,
918375,23-06-2014,15:08:20,Hired,Male,Sales Department,c5,29486,20001 - 40000,
918944,29-05-2014,09:34:34,Rejected,Male,Operations Department,i7,25674,20001 - 40000,
918977,31-05-2014,18:15:32,Hired,Male,Sales Department,i1,5776,0 - 20000,
919066,12-06-2014,12:55:57,Rejected,Male,Sales Department,i6,26296,20001 - 40000,
919188,19-05-2014,07:14:08,Rejected,Male,Operations Department,c5,25752,20001 - 40000,
919761,23-05-2014,15:13:13,Hired,Female,Operations Department,c5,45598,40001 - 80000,
919803,29-05-2014,12:57:33,Hired,Female,Operations Department,c9,69460,40001 - 80000,
919910,17-07-2014,09:37:26,Hired,Male,Service Department,c5,12913,0 - 20000,
919960,12-08-2014,09:36:19,Hired,Female,Operations Department,c9,87445,80001 - 100000,
919971,05-08-2014,10:03:58,Hired,Male,Sales Department,c9,19664,0 - 20000,
920049,12-05-2014,15:42:22,Rejected,Female,Service Department,b9,67267,40001 - 80000,
920125,24-07-2014,10:44:11,Hired,Other's,Finance Department,c5,5949,0 - 20000,
920275,22-08-2014,16:24:45,Rejected,Male,Service Department,b9,16108,0 - 20000,
920457,30-08-2014,00:04:32,Rejected,Female,Marketing Department,i6,94160,80001 - 100000,
920568,22-05-2014,15:09:41,Hired,Male,Operations Department,c5,22471,20001 - 40000,
920907,29-08-2014,09:33:05,Hired,Female,Service Department,c9,10941,0 - 20000,
920916,04-08-2014,11:00:13,Rejected,Male,Operations Department,i5,90469,80001 - 100000,
920958,11-06-2014,14:47:06,Hired,Female,Service Department,c5,86970,80001 - 100000,
921157,19-05-2014,02:24:47,Hired,Male,Service Department,i5,49591,40001 - 80000,
921308,31-05-2014,14:08:05,Rejected,Male,Operations Department,c5,70430,40001 - 80000,
921683,02-08-2014,07:13:12,Rejected,Female,Marketing Department,c5,44859,40001 - 80000,
921759,29-07-2014,17:44:58,Hired,Male,Purchase Department,i5,58832,40001 - 80000,
922299,30-07-2014,12:28:18,Hired,Female,Service Department,i6,34413,20001 - 40000,
922353,08-05-2014,15:52:07,Hired,Female,Operations Department,c5,77943,40001 - 80000,
922721,29-07-2014,16:39:56,Rejected,Female,Operations Department,i5,24735,20001 - 40000,
922942,19-08-2014,17:08:22,Hired,Other's,Service Department,c9,37465,20001 - 40000,
923276,04-07-2014,14:29:25,Hired,Other's,Operations Department,i6,21224,20001 - 40000,
923992,16-05-2014,15:00:07,Hired,Other's,Operations Department,c9,4971,0 - 20000,
924284,06-08-2014,17:10:11,Hired,Female,Finance Department,c5,67265,40001 - 80000,
924631,22-07-2014,09:39:17,Hired,Male,Marketing Department,c9,43214,40001 - 80000,
924770,30-07-2014,18:43:02,Hired,Male,Operations Department,c9,89869,80001 - 100000,
924809,07-07-2014,09:35:31,Rejected,Male,Sales Department,i7,11184,0 - 20000,
924897,27-06-2014,12:37:25,Hired,Female,Operations Department,c9,79647,40001 - 80000,
924976,01-05-2014,09:26:53,Rejected,Male,Sales Department,i4,56229,40001 - 80000,
925140,12-06-2014,10:45:50,Rejected,Male,Operations Department,b9,28187,20001 - 40000,
925194,03-05-2014,16:03:10,Hired,Male,Sales Department,c8,27426,20001 - 40000,
925197,13-06-2014,14:58:24,Hired,Female,Marketing Department,c8,81750,80001 - 100000,
925339,01-07-2014,09:47:22,Rejected,Male,Service Department,c9,8573,0 - 20000,
925524,24-08-2014,15:08:09,Hired,Female,Operations Department,c5,43679,40001 - 80000,
925783,21-08-2014,08:52:43,Hired,Female,Operations Department,c5,37747,20001 - 40000,
925800,19-05-2014,15:26:22,Hired,Male,Service Department,c5,17536,0 - 20000,
925960,09-06-2014,09:37:33,Hired,Male,Operations Department,i5,36243,20001 - 40000,
925976,14-05-2014,11:13:08,Hired,Male,Operations Department,c10,38000,20001 - 40000,
926034,10-07-2014,15:28:29,Hired,Female,Sales Department,c9,16996,0 - 20000,
926098,23-05-2014,03:39:15,Rejected,Female,Production Department,i1,73626,40001 - 80000,
926123,18-07-2014,16:30:24,Hired,Male,Service Department,c9,83581,80001 - 100000,
926169,04-07-2014,19:48:45,Hired,Female,Production Department,c5,46479,40001 - 80000,
926184,07-07-2014,09:34:28,Rejected,Male,Operations Department,b9,72022,40001 - 80000,
926366,04-08-2014,00:52:31,Hired,Other's,Service Department,b9,39407,20001 - 40000,
926369,26-06-2014,09:39:21,Hired,Female,Operations Department,i7,72641,40001 - 80000,
926387,16-08-2014,09:12:24,Hired,Female,Operations Department,c5,29608,20001 - 40000,
926485,16-05-2014,09:38:04,Hired,Male,Service Department,c9,2911,0 - 20000,
926493,01-08-2014,17:54:35,Hired,Male,Operations Department,c9,63315,40001 - 80000,
926573,19-08-2014,10:56:45,Hired,Female,Operations Department,i5,6929,0 - 20000,
926580,24-07-2014,09:34:27,Hired,Male,Operations Department,c9,14556,0 - 20000,
926922,23-05-2014,17:20:22,Rejected,Male,Operations Department,i5,19222,0 - 20000,
926938,29-06-2014,16:13:32,Hired,Female,Service Department,c9,75449,40001 - 80000,
926942,30-06-2014,09:54:08,Rejected,Male,Operations Department,c5,62255,40001 - 80000,
926957,30-08-2014,15:44:35,Hired,Female,Service Department,c5,44529,40001 - 80000,
927062,26-06-2014,14:42:39,Hired,Female,Service Department,c9,30754,20001 - 40000,
927124,14-07-2014,13:38:08,Hired,Male,Service Department,i7,28649,20001 - 40000,
927127,14-08-2014,13:21:36,Rejected,Male,Operations Department,c5,16304,0 - 20000,
927293,31-07-2014,17:27:05,Rejected,Male,Service Department,c5,71419,40001 - 80000,
927997,22-07-2014,08:22:58,Hired,Female,Service Department,i7,22962,20001 - 40000,
928482,05-08-2014,03:31:14,Hired,Male,Sales Department,c9,5857,0 - 20000,
928886,05-08-2014,10:14:03,Rejected,Male,Operations Department,c10,76634,40001 - 80000,
928902,07-05-2014,16:26:40,Rejected,Female,Finance Department,b9,59644,40001 - 80000,
929163,18-07-2014,14:59:37,Hired,Female,Purchase Department,c5,94241,80001 - 100000,
929198,08-08-2014,11:58:46,Rejected,Male,Service Department,c9,82935,80001 - 100000,
929357,11-05-2014,13:27:41,Hired,Female,Service Department,c9,48889,40001 - 80000,
929396,12-08-2014,17:12:46,Hired,Male,Service Department,i5,28657,20001 - 40000,
929675,30-08-2014,08:12:25,Rejected,Male,Sales Department,c5,45625,40001 - 80000,
929708,17-07-2014,19:49:08,Rejected,Male,Service Department,i7,75037,40001 - 80000,
929824,26-06-2014,07:13:29,Hired,Female,Production Department,i5,27268,20001 - 40000,
929826,07-07-2014,09:32:30,Rejected,Male,Operations Department,c9,91722,80001 - 100000,
929923,15-07-2014,09:32:02,Hired,Male,Production Department,i5,81002,80001 - 100000,
929955,11-08-2014,19:26:18,Rejected,Male,Service Department,c9,55603,40001 - 80000,
930315,08-08-2014,08:13:55,Hired,Female,Service Department,i1,8971,0 - 20000,
930316,03-08-2014,09:18:11,Hired,Male,Operations Department,c9,6604,0 - 20000,
930428,25-06-2014,11:55:02,Rejected,Male,Service Department,c8,79329,40001 - 80000,
930830,29-08-2014,12:40:09,Hired,Male,Sales Department,i5,17249,0 - 20000,
930905,29-05-2014,07:31:50,Rejected,Female,Operations Department,c8,89351,80001 - 100000,
931047,20-06-2014,15:11:47,Rejected,Other's,Service Department,i5,47860,40001 - 80000,
931111,22-07-2014,08:17:48,Rejected,Other's,Operations Department,c5,46191,40001 - 80000,
931211,30-05-2014,19:21:48,Hired,Female,Sales Department,c5,17899,0 - 20000,
932009,03-06-2014,16:53:02,Hired,Female,Service Department,c9,9447,0 - 20000,
932139,08-07-2014,14:50:04,Hired,Female,Operations Department,c8,57130,40001 - 80000,
932226,30-06-2014,09:31:33,Hired,Male,Operations Department,c9,50903,40001 - 80000,
932245,27-08-2014,09:31:49,Hired,Other's,Purchase Department,c5,72810,40001 - 80000,
932441,29-08-2014,11:39:17,Hired,Male,Marketing Department,c5,3647,0 - 20000,
932524,18-07-2014,09:33:46,Hired,Female,Operations Department,c5,41403,40001 - 80000,
932562,13-08-2014,09:23:37,Rejected,Male,Marketing Department,c5,99828,80001 - 100000,
932687,05-06-2014,12:31:54,Rejected,Male,Purchase Department,i7,67215,40001 - 80000,
932712,17-05-2014,23:24:13,Rejected,Other's,Service Department,c5,71337,40001 - 80000,
933034,10-05-2014,03:56:23,Hired,Female,Service Department,c9,64619,40001 - 80000,
933454,11-06-2014,08:12:27,Hired,Male,Operations Department,c5,92060,80001 - 100000,
933638,08-08-2014,13:06:51,Rejected,Female,Operations Department,c10,97293,80001 - 100000,
933790,16-05-2014,16:42:23,Hired,Male,Service Department,c5,86944,80001 - 100000,
933818,08-08-2014,12:40:48,Hired,Male,Operations Department,i5,12323,0 - 20000,
933819,29-07-2014,06:59:06,Hired,Male,Service Department,i5,41967,40001 - 80000,
933908,11-07-2014,17:21:37,Hired,Female,Operations Department,c9,45315,40001 - 80000,
934036,16-05-2014,14:54:23,Rejected,Female,Service Department,i5,14805,0 - 20000,
934049,08-05-2014,15:44:03,Hired,Male,Operations Department,i7,30651,20001 - 40000,
934067,23-07-2014,09:31:16,Hired,Male,Service Department,c8,62097,40001 - 80000,
934412,05-08-2014,19:55:53,Hired,Male,Operations Department,b9,54695,40001 - 80000,
934451,28-07-2014,01:45:57,Rejected,Male,Sales Department,i7,70713,40001 - 80000,
934522,02-05-2014,14:12:18,Hired,Female,General Management,c9,91445,80001 - 100000,
934540,03-06-2014,09:35:10,Hired,Male,Operations Department,c9,73230,40001 - 80000,
934567,31-07-2014,19:46:24,Hired,Male,Service Department,c9,48181,40001 - 80000,
934573,15-08-2014,16:15:08,Rejected,Male,Purchase Department,i5,19223,0 - 20000,
934635,29-05-2014,09:33:16,Hired,Female,Operations Department,i5,1911,0 - 20000,
934713,04-07-2014,10:28:44,Rejected,Female,Operations Department,i7,39818,20001 - 40000,
934715,26-08-2014,09:32:47,Hired,Female,Service Department,c9,19029,0 - 20000,
934789,27-08-2014,14:23:24,Hired,Female,Service Department,i6,39305,20001 - 40000,
934807,15-07-2014,17:11:06,Rejected,Female,Service Department,i5,98706,80001 - 100000,
934902,18-07-2014,19:46:32,Hired,Male,Service Department,b9,48478,40001 - 80000,
935227,19-07-2014,12:56:58,Hired,Male,Production Department,i7,88392,80001 - 100000,
935417,19-08-2014,09:32:30,Hired,Other's,Service Department,c9,35887,20001 - 40000,
935451,26-05-2014,09:31:50,Hired,Female,Operations Department,i7,25875,20001 - 40000,
935497,22-08-2014,01:15:42,Hired,Female,Service Department,c5,75537,40001 - 80000,
935507,05-06-2014,09:31:02,Rejected,Male,Purchase Department,c5,80401,80001 - 100000,
935580,15-07-2014,16:17:25,Hired,Other's,Operations Department,c5,49877,40001 - 80000,
935603,07-07-2014,20:13:11,Hired,Male,Service Department,i7,79527,40001 - 80000,
935622,09-06-2014,15:14:49,Hired,Female,Service Department,c9,53778,40001 - 80000,
935715,19-05-2014,07:08:16,Rejected,Male,Production Department,i7,77639,40001 - 80000,
935823,29-08-2014,12:26:14,Hired,Male,Human Resource Department,i5,78677,40001 - 80000,
935899,10-05-2014,14:17:55,Rejected,Male,Service Department,i1,88744,80001 - 100000,
936032,04-06-2014,16:45:05,Hired,Male,Service Department,b9,79839,40001 - 80000,
936124,13-08-2014,11:06:51,Hired,Male,Operations Department,i6,7704,0 - 20000,
936259,25-06-2014,09:31:55,Rejected,Female,Service Department,i5,7763,0 - 20000,
936363,19-05-2014,14:43:45,Hired,Male,Operations Department,i7,74831,40001 - 80000,
936518,31-07-2014,14:17:01,Hired,Other's,Operations Department,c5,70642,40001 - 80000,
936527,13-05-2014,09:32:21,Rejected,Other's,Service Department,c10,76326,40001 - 80000,
936551,20-06-2014,08:06:24,Rejected,Male,Operations Department,c9,75441,40001 - 80000,
936596,09-05-2014,10:56:44,Hired,Male,Service Department,i7,66648,40001 - 80000,
936693,18-06-2014,16:28:38,Hired,Male,Operations Department,c9,12124,0 - 20000,
936781,23-08-2014,17:47:45,Hired,Male,Marketing Department,i1,14743,0 - 20000,
936835,29-06-2014,02:40:44,Rejected,Male,Operations Department,c5,49006,40001 - 80000,
937002,25-07-2014,17:42:10,Rejected,Female,Service Department,c9,61475,40001 - 80000,
937046,15-05-2014,17:33:48,Rejected,Female,Purchase Department,i7,97202,80001 - 100000,
937115,21-08-2014,09:34:24,Hired,Female,Finance Department,c9,73323,40001 - 80000,
937136,23-05-2014,07:24:48,Hired,Male,Operations Department,c9,3839,0 - 20000,
937152,27-07-2014,08:38:13,Hired,Male,Operations Department,i1,12105,0 - 20000,
937621,04-06-2014,12:59:42,Rejected,Other's,Operations Department,c9,87393,80001 - 100000,
937631,20-06-2014,16:55:21,Hired,Male,Production Department,b9,54763,40001 - 80000,
937743,28-05-2014,11:16:54,Rejected,Male,Marketing Department,c5,52971,40001 - 80000,
937869,11-07-2014,19:01:29,Hired,Female,Service Department,c9,76032,40001 - 80000,
937905,15-08-2014,10:07:52,Hired,Male,Sales Department,c5,99824,80001 - 100000,
938023,09-05-2014,10:16:59,Hired,Male,Operations Department,i6,25403,20001 - 40000,
938043,08-07-2014,14:20:23,Rejected,Male,Sales Department,c5,57156,40001 - 80000,
938274,12-06-2014,15:46:43,Hired,Female,Operations Department,c5,67823,40001 - 80000,
938391,09-06-2014,13:32:27,Hired,Female,Marketing Department,c8,29782,20001 - 40000,
938548,23-05-2014,16:45:53,Rejected,Male,Service Department,c9,79079,40001 - 80000,
938650,22-05-2014,10:11:14,Hired,Female,General Management,c9,63220,40001 - 80000,
938699,19-08-2014,09:33:22,Hired,Male,Operations Department,i5,2202,0 - 20000,
938760,12-07-2014,18:39:52,Rejected,Male,Marketing Department,c9,14559,0 - 20000,
938949,06-05-2014,10:01:31,Hired,Male,Operations Department,i6,94627,80001 - 100000,
939062,28-06-2014,07:51:39,Rejected,Female,Operations Department,c5,53324,40001 - 80000,
939079,09-05-2014,11:42:53,Rejected,Female,Finance Department,c9,10086,0 - 20000,
939347,27-08-2014,16:32:08,Rejected,Female,Human Resource Department,c8,25293,20001 - 40000,
939447,23-08-2014,14:11:00,Hired,Male,Operations Department,c5,88439,80001 - 100000,
939626,28-08-2014,18:40:42,Hired,Male,Service Department,c5,89333,80001 - 100000,
940140,07-07-2014,09:32:36,Hired,Male,Service Department,c9,75975,40001 - 80000,
940275,29-07-2014,17:36:40,Hired,Other's,Operations Department,i5,53484,40001 - 80000,
940546,12-06-2014,16:44:16,Hired,Female,General Management,i7,76110,40001 - 80000,
940627,18-06-2014,11:15:54,Hired,Male,Operations Department,c9,80321,80001 - 100000,
940730,04-07-2014,15:40:08,Rejected,Male,Service Department,c10,93487,80001 - 100000,
940819,29-05-2014,21:42:40,Hired,Male,Operations Department,c5,24782,20001 - 40000,
941062,09-05-2014,18:09:10,Hired,Female,Purchase Department,b9,92403,80001 - 100000,
941070,12-05-2014,09:32:38,Hired,Female,Service Department,i5,4408,0 - 20000,
941474,21-08-2014,09:34:41,Hired,Female,Service Department,i7,44038,40001 - 80000,
941551,20-08-2014,13:11:09,Rejected,Male,Service Department,i7,37443,20001 - 40000,
941666,16-06-2014,14:24:21,Rejected,Male,Sales Department,c5,52828,40001 - 80000,
941712,19-08-2014,09:04:01,Hired,Female,Human Resource Department,c5,52538,40001 - 80000,
